"period","source","id","Longitude","Latitude","bioc_1","bioc_2","bioc_3","bioc_4","bioc_5","bioc_6","bioc_7","bioc_8","bioc_9","bioc_10","bioc_11","bioc_12","bioc_13","bioc_14","bioc_15","bioc_16","bioc_17","bioc_18","bioc_19","bioc_21","bioc_22","bioc_23","bioc_24","bioc_25","bioc_26","bioc_27","bioc_28","bioc_29","t10","cdd"
"Baseline","Bunn","1201",-85.81249509,12.9375038,25.2940406799316,8.32961845397949,69.8718338012695,96.4606475830078,31.8974094390869,19.9761276245117,11.9212818145752,25.1719589233398,25.0843067169189,26.5211715698242,24.0034103393555,1484.67248535156,296.366302490234,7.86631870269775,80.9700546264648,692.072570800781,56.7222900390625,188.299377441406,156.179046630859,502.609161376953,27.5654773712158,63.2253570556641,27.044828414917,36.1805267333984,103.033058166504,147.627700805664,176.310958862305,110.998443603516,0,142.900002241135
"Baseline","Bunn","1202",-85.77082842,12.9375038,24.2823429107666,8.29862880706787,69.9644393920898,97.8569030761719,30.8894939422607,19.028284072876,11.8612098693848,24.1460819244385,24.959566116333,25.5327587127686,22.9743919372559,1489.25061035156,274.303985595703,11.1351404190063,77.8013305664062,699.43603515625,58.4279937744141,195.570709228516,164.066497802734,489.301574707031,26.9242496490479,61.8811073303223,28.1291885375977,33.7519187927246,100.611770629883,166.596649169922,171.464477539062,106.968948364258,0,137.749999523163
"Baseline","Bunn","1203",-85.68749508,12.9375038,24.8736438751221,8.22355270385742,70.839485168457,95.7859573364258,31.3843154907227,19.7756023406982,11.6087131500244,24.7351188659668,25.5390586853027,26.0945377349854,23.5933723449707,1580.56506347656,268.039611816406,18.0632972717285,75.1624221801758,727.088500976562,64.4388580322266,198.001586914062,186.391021728516,486.752471923828,27.3679103851318,62.3956336975098,29.2250137329102,33.1706199645996,100.338821411133,166.297286987305,171.983001708984,106.348075866699,0,133.899998188019
"Baseline","Bunn","1204",-85.52082841,12.9375038,26.1837978363037,8.00581932067871,68.3875503540039,102.238845825195,32.6833038330078,20.9767589569092,11.7065448760986,25.9233207702637,27.0392818450928,27.5675048828125,24.8863372802734,1612.22985839844,249.989196777344,22.0291728973389,71.1435928344727,706.291076660156,82.8090057373047,197.551162719727,202.413879394531,487.909606933594,26.7845783233643,62.0842742919922,30.801513671875,31.2827606201172,103.100845336914,164.804748535156,172.099304199219,106.665832519531,0,126.949999332428
"Baseline","Bunn","1205",-85.47916174,12.9375038,24.862606048584,7.95533275604248,66.9724197387695,108.991142272949,31.4677200317383,19.5891990661621,11.8785209655762,25.049165725708,25.8477115631104,26.3662796020508,23.5184154510498,1884.35876464844,289.443695068359,26.9935817718506,68.3354721069336,822.037231445312,94.0797882080078,229.62858581543,280.751068115234,453.290252685547,30.0632286071777,60.1851577758789,25.1826496124268,35.0025100708008,85.6253662109375,158.469482421875,164.214569091797,98.6704406738281,0,121.499999046326
"Baseline","Bunn","1206",-85.35416173,12.9375038,26.8241138458252,7.85100317001343,66.2109146118164,109.900741577148,33.4644546508789,21.6068878173828,11.8575668334961,26.9414825439453,27.9043025970459,28.3800849914551,25.5382690429688,1887.41284179688,325.627563476562,24.5358581542969,69.9898300170898,873.315185546875,80.5236892700195,208.415390014648,293.812927246094,467.764953613281,31.5527572631836,62.5612754821777,23.0503711700439,39.5109024047852,84.3594970703125,164.919677734375,171.804290771484,100.820693969727,0,121.100000619888
"Baseline","Bunn","1207",-85.68749508,12.97917047,24.4075469970703,8.14123630523682,70.9760208129883,95.5198516845703,30.8217735290527,19.3513698577881,11.4704036712646,24.3110504150391,25.0226650238037,25.5987949371338,23.1131362915039,1536.51818847656,261.583587646484,14.9883451461792,75.2608642578125,704.985107421875,58.9717674255371,189.407531738281,182.466552734375,479.482421875,27.0592708587646,61.4175720214844,29.1580791473389,32.2594909667969,99.8848114013672,163.029052734375,169.222381591797,103.91902923584,0,135.750001430511
"Baseline","Bunn","1208",-85.64582841,12.97917047,25.247838973999,8.06824111938477,70.8299713134766,94.2465362548828,31.5786247253418,20.1876258850098,11.390998840332,25.1443500518799,25.8616237640381,26.4277648925781,23.9756183624268,1571.08044433594,260.343963623047,19.425895690918,72.2183609008789,708.042114257812,71.708366394043,209.4248046875,199.347015380859,483.27001953125,26.4358539581299,61.5310707092285,29.8633995056152,31.6676712036133,101.303329467773,163.469985961914,169.387283325195,104.545127868652,0,133.099999427795
"Baseline","Bunn","1209",-85.56249507,12.97917047,26.2681751251221,7.98791408538818,69.7844696044922,96.0831604003906,32.6137084960938,21.1671581268311,11.4465503692627,26.0978946685791,26.9746170043945,27.5185012817383,25.0047225952148,1556.94714355469,250.04182434082,19.431884765625,72.1904449462891,692.598510742188,72.3133010864258,194.811538696289,193.475143432617,491.190216064453,26.3376998901367,62.463493347168,31.2060089111328,31.2574844360352,104.03784942627,165.398254394531,172.38606262207,106.645446777344,0,132.050000190735
"Baseline","Bunn","121",-47.56249309,-20.60416461,23.6247406005859,9.99569320678711,66.3111724853516,174.265899658203,30.0162258148193,14.9423065185547,15.0739192962646,25.2027130126953,21.3434982299805,25.2323150634766,21.1119518280029,1527.31762695312,310.47802734375,9.01898670196533,84.6825561523438,813.987121582031,39.7465515136719,726.794067382812,73.2721710205078,529.346008300781,16.7819519042969,57.3564147949219,35.6273765563965,21.7290382385254,116.378601074219,127.903717041016,120.353897094727,114.838241577148,2.34999997913837,158.049999713898
"Baseline","Bunn","1210",-85.43749507,12.97917047,26.4314308166504,7.83658218383789,66.7641220092773,107.435455322266,32.9708213806152,21.2331066131592,11.7377147674561,26.5924854278564,27.4286441802979,27.9306678771973,25.1329154968262,1905.357421875,315.601501464844,24.2652912139893,69.6455993652344,860.771484375,86.9201202392578,213.003005981445,288.668395996094,461.495330810547,31.2261199951172,61.8134498596191,23.693998336792,38.1194534301758,84.6014175415039,162.339370727539,169.173477172852,100.050666809082,0,122.000001192093
"Baseline","Bunn","1211",-85.85416176,13.02083714,23.7445831298828,8.27716732025146,69.6050415039062,97.0539016723633,30.281400680542,18.3897800445557,11.8916206359863,23.6938095092773,24.3279228210449,24.9520092010498,22.4277534484863,1517.74267578125,251.454895019531,17.0067234039307,71.6793060302734,653.537109375,76.4196319580078,204.186447143555,188.005905151367,479.746795654297,27.0809917449951,60.7975120544434,28.4973278045654,32.3001861572266,100.758239746094,163.738693237305,168.242874145508,104.338836669922,0,132.349999427795
"Baseline","Bunn","1212",-85.77082842,13.02083714,26.0765285491943,8.15101337432861,71.9876022338867,88.2936859130859,32.4313201904297,21.1085186004639,11.3228015899658,25.9877738952637,26.6319122314453,27.1745319366455,24.8850173950195,1517.65283203125,238.98600769043,19.8230857849121,70.9109802246094,659.82421875,71.689582824707,208.918411254883,191.172332763672,500.461639404297,26.3578205108643,63.7169723510742,31.423849105835,32.2931213378906,106.247215270996,169.535903930664,174.961074829102,108.072494506836,0,131.750000238419
